card_id,price_radar.suggested,url_back_preprocessed_avif,url_front_preprocessed_avif,diagonal_lines,sparkle_flow,sparkle_palette,rarity,palette_source,rarity_source,sparkle_enabled,sparkle_opacity,sparkle_intensity,sparkle_size,sparkle_speed,sparkle_quantity,shimmer_enabled,shimmer_opacity,shimmer_intensity,shimmer_size,shimmer_speed,price_label_enabled,price_label_font_size,price_label_font_color
S07441-09-00294-12,0.45,https://images.gradientcollects.com/avif/560349b8200036b7cc6b02f42265c0d6ac7e7ecb087c144956af750eec673fe52a48a106c444e66383afe6f10fea1deb06f083cd428fbd9cafbf951572c3e1cc.avif,https://images.gradientcollects.com/avif/74aa0b6407085bc079a0f1ed11e722a50419d4df7bee7d8aa9bda8d34a810690901510db7829f87a504ee3683d8ff1bf873a7ff4e61c19c6522ca16505491f04.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00295-12,0.26,https://images.gradientcollects.com/avif/8cc407c9b6a0ba8586333f21b1043b8c8ef4149c19bed92100ce294fb47712d2a56e9b146046484bc566a18c0d964fde5eb92b080951794496ff80270f4e389e.avif,https://images.gradientcollects.com/avif/c26006894f7dbc09e617cd738f1508db6a1cdfbd7a9bd1620c3b0c8faf5c8798bb186880035343040ddc9f8069dcf2737f5fa1db9f603466dc08a4e1c1a4196b.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00296-12,0.38,https://images.gradientcollects.com/avif/cceae0d9c200c9c1c212a508991767525ae44c4f8e7970b253ebf2250be455a4a1ee61256a26f178308ff4ded8eb0788ce5c62ac3ba914a6fe8b31beb27ebc6a.avif,https://images.gradientcollects.com/avif/7df13b994d4da0061588e808b5988e38c02b1c218833bc0ff94b488945542892dad10ede320f567120a82f2d0abb4730bb621067f13745e400da546ce399a970.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00298-12,7.43,https://images.gradientcollects.com/avif/523e5ab17e174ad4ef44b7a8b3c89dd0be7a134350423f2e11c133bcb7f6e6cd455efd7c25b6deca5dab40eb839a639df98f28505b09ce60a9e6809a47ae3167.avif,https://images.gradientcollects.com/avif/a03ba761370d87c0a81eb71e0db15a9496a1ed0c791eb257b4934dcda065f9422592c85b50f478a337933697d4441d9625171d360de59db8b23f9806dc3a5cb8.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00297-12,0.61,https://images.gradientcollects.com/avif/4e08bf85b0d17e740b4ad77d8917fac84d27e3add74eedd2903948399a502b961640675d2bd2d09626d39d01c51a0a0afc097f5c98f5871184c85f95474c0555.avif,https://images.gradientcollects.com/avif/49fa3a76c42afe8d18a84d654787b23f72e43df28a810861184bac1ff7b17ad0e382e32a698b6a9f11b7fe8ff83c9075da9ef67e42e57002461fd763c731e269.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00299-12,0.44,https://images.gradientcollects.com/avif/d4ccddfb7682077115bda35f004453344a9883a5d6d1a30fd6c6f2a9b21822d9bc597cce42320f32fff0a154ea58fb0ac400afe016ce2a5e5281c85abcf3d3c1.avif,https://images.gradientcollects.com/avif/9ef8bc920fbf0fa7e55816b1d9441f80397970a9c89debb5ab927e1b870bdc9ac2b1cd7f33c976eafdcb87918147466ad877cb7136b8ff93691747afd246bddd.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00084-12,0.95,https://images.gradientcollects.com/avif/4ae360eaf8672b9dcf93920e532fe43e2c034f46f57f76f6a4947b8e52f579cb04a54c3817fd63e6c46b9a7af5e5aba8df70a9a9971dd3a2bccdd459d57000e1.avif,https://images.gradientcollects.com/avif/042162cab9edd916c2e078cb26942aece006ab09325f534d4f45acdd5541b640e603ef4c4d875274ae843852734d2b99b23fc25b27293150f86b1fdbe5d4befe.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00089-12,3.93,https://images.gradientcollects.com/avif/735766a3a468cf109b8f226158feae679a14c06d74148630a8ac7249c2ac1c93d81622a49261a11bf475fff49992b2c811a016087790202302f19bced048f704.avif,https://images.gradientcollects.com/avif/9c496115679383fa2f3670728d95698bab0bb2bc59658fde1c0984bb4fbdcfc5a246f095fd07162cf5b94a67dad6d30e4de1ce5ddd7c29203a14b52e6b4f8a9d.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00004-12,1.02,https://images.gradientcollects.com/avif/50dffee0efa6bcf7105fbe230eab5bec6cb8d0ccc0c715c8403628a95550a54ece0d8e4cb71dded4aa7c66c11d6ec972837826eb739f2f1e8f2e819bbd99252f.avif,https://images.gradientcollects.com/avif/8166e52576fd38782c9e16cef4e1e77e488716d90f76c509bc7f8a414a19d60cec7b38fb99778d939217b15b3de67cbc902c02fecf6d5a0259dcee6f7e972ade.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00015-12,4.48,https://images.gradientcollects.com/avif/9b1544eaf9ea1c73309d975266ceee33a60569dc7d3d93875da712129d368241e5fab2124768e25d6c54d8d2da75ec49444a40acdda4d23b952ac6ab55bf7a83.avif,https://images.gradientcollects.com/avif/c27e949fbf922c1be2e35964fcaf5908cdc6bdf9d3e9c3cfce0de491fb56612cc3130b310d1064992e4cb8c7ab46e7209e1c2d13193df3c4c300a7556fad6e1b.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00085-12,0.95,https://images.gradientcollects.com/avif/ad68ef8704250b02348fa1adb53acbaab54f33fe53d4d60a08f08afa3237db3a4d06f392e4aeb8787dfac4ff983d6bc92f3f0bb97b53e77211d31829be30d627.avif,https://images.gradientcollects.com/avif/3e052ee88bf061f2e76c9ea883db0477aa1b3b1e5f1dc5a4b96446ab9bad46c9b9c5d5572bc71a879637798a59401d7596ee8822b53129f26cff19b26faef0cf.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00003-12,0.44,https://images.gradientcollects.com/avif/56af1af4e63ddfc2d09a3c968573b0174c9455dc798aaaba1bf084428630f76b1b4d62b204e45bf39845cfa66acaa49ea753c74a43c04cdf3db4a0d7e42bd71c.avif,https://images.gradientcollects.com/avif/3454a84dd48984405a3d4e3f82579e7fe1a0b66e27db8148ac5fecaceeef8069ac37d8740bb289df829af428f82c1380188e272baef5df1de0520aa54eb73fe9.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00005-12,3.54,https://images.gradientcollects.com/avif/92e96beb3ade03757db323f10a17101ce73f89240b8b2a43b46d010fd524c8e3d7c7477e066d753a2feac25bc3f52a59c83387fdc751b9afb7fece382ead688e.avif,https://images.gradientcollects.com/avif/86b3564be8235aea89c039b41d5f6eaf4f6695d955ab1bd58f39b50cdacbea3c6041938d012bc14b44293572beb17bd3c2cf1c047f56490312b1c1cde128b3fa.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00040-12,1.66,https://images.gradientcollects.com/avif/b6e099aa0c484208b6bba2da591153b836f1e29a0fad7341526f21827e8c92c42d5fe638c1cc5084cd76fe564f9e7468d5f71a1c7e035002d2ec30cb49d6f17d.avif,https://images.gradientcollects.com/avif/e881c174e6d30ab35b80e020ce3af6db20f4c29ec80cb94a6ce5a992c2c2faf60b94854a41909ac86948969d66b02d785bd24ebd9a3faf63870be498769984d4.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00042-12,1.66,https://images.gradientcollects.com/avif/c1f2970910ae2c0e7391236c3c188ce344bf6116850efe168819b3040012f2320f1562bced66cbcf07e09f75deb240aa817405a79480f1bbc561748daed16436.avif,https://images.gradientcollects.com/avif/eea09078fc72aae5fc327efe0f54c78fcb900cf00b6fa68d502bfeb4c934d2abf99279fffa3e9f0613203fc1d917f1d135573e93ce80d61312ba8f7047dce7a4.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00047-12,17.97,https://images.gradientcollects.com/avif/2349a76a7f371a9ee278c77fdb023feb24d85f3541811ae178e4190035ce919b25791c0068e833d85dfcd995eb5f39a2809918e2fe11c36b001ffdeacfa7a13a.avif,https://images.gradientcollects.com/avif/4fc7c0f311a61c8d9157eb2568898da5a2ad49694f15154776902a82e747892fcf825583bdcc969c95130a6565784cafd8c1f84d08ddb6b5c842fd02ad55d562.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00000-12,,https://images.gradientcollects.com/avif/f3fae879529057fd6521008454abf6ffba232c739c45984a816f959ae7494cd441396bf5c747654a231ad9545a2f0e44cce15abb1a802e96c12120bb71ebcba7.avif,https://images.gradientcollects.com/avif/16eecd0402e6dbc0bd4823ce63ec63cdf82b98df99baf249d5a3f812353bc7b6a983898ee5e3ada079f70a6a99d3cf7caaa2fc6f6def6c01c615f5be2cbf4a7c.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00087-12,2.98,https://images.gradientcollects.com/avif/f60d6d025988176e82226c1f848333ae78268ec07899a1d22c788038251da8bd6bc7ce02fcc1cd184e4c83faf3174ffc970c1c7607be2b8ad1b5a4d9e4d05c33.avif,https://images.gradientcollects.com/avif/b79c316ad63973710e4ed5fddec8843dc216b5d7566d2dfbd5ae725ebff7148689e57532256ad1896fa5bec372e4b54a93188faac02f24283cb71db018ceba8d.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00012-12,2.11,https://images.gradientcollects.com/avif/fdb827388dac2bc07c43fb627cc772f30e2f74180c8660f380ddc4ed1a54290f2c3edb2b16ec6282d87ae582503ad4a676740202fbded47465ce1235c8c00ddd.avif,https://images.gradientcollects.com/avif/305dc7fd0082972d78468d0b0793ecc2fab33552f581ca5fba4a907443515973abb2779e6ae3311109123e969c2c3c8f43ff05cb9103518af545e438d4a9bdbc.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00018-12,19.97,https://images.gradientcollects.com/avif/71ce0ca8dd75d732b069a504e0a9c732e61c17192a1e7ac8927a1ecde422a67b7c7786481fb821d3df5e793e42db3468a03f8320109c11697c167842bddd238a.avif,https://images.gradientcollects.com/avif/335b08ce4f6e4da35b529c1fb37b07c977abfaa4225e81256777ebbe929020b2671867a9f81d01d4e9718ff58e894ce8c6cc5879a9e3b943bdd69b3c8cfbec60.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00041-12,1.66,https://images.gradientcollects.com/avif/728f446a05e0af1a5fa8d3f364b121b2a941f42aa7a0b2e2bd120cd4257d9d754557a126a30ce97b351c3774c2baf0c70a884abbf17691c729b715c91dc5162f.avif,https://images.gradientcollects.com/avif/69f7ccc8b1741ad2e79fd01938ed7ef11a408405ea85f835c26c30e367d4ed057c4ba8a1c384336ce820db7e5358af4bc969c09b1c3dfbadf72b041697b20ba1.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00088-12,2.98,https://images.gradientcollects.com/avif/bfe1567faaca8322d3726a4ab3d56fe8f51aadc5b5d6753a93ea9ed6529468802311f9bd3a985ddab53901a4005ba38edeb4a9bf7a217b57acef7792db106292.avif,https://images.gradientcollects.com/avif/bb483e59ec5051e84c06c2ed11bb546490a7ecad982300fc5bc5cda73798a9b60ffe2ef5ddfd098aa6eaa5b1e69bf8e35cb9e7aba8da4cfe672b1e5a35289481.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00010-12,2.74,https://images.gradientcollects.com/avif/6a6c50d0a6bfd78c089da9f74dcd6b00cb6536e9a2a3b53cccefc3b74dddf5e5cf554da22171bb723e7c099206863467d781353db34b32b2eb3edcd50bebc810.avif,https://images.gradientcollects.com/avif/2149a0b8a9c63d4ca5a43331746a02c50bbde5f5db258ddd693ccac2a547b0185790b36e31e6a346674dfac07a201e93494ccf6f839eda74f7275e3cdae34098.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00020-12,2.1,https://images.gradientcollects.com/avif/8d0351f85bb4cb7cb677f2a2c2a5fbcb46eb4b7b7e5898f792deca61a089c9097f0d641df005cbbdf5366110b1ce7f9cd94fe57eff032501abd836e7b66b82ce.avif,https://images.gradientcollects.com/avif/159c6ac86e8e240011dd65a815ade1cf01a2ac6373960caccc0ae637ea9dfd929c0ce0d63adba3e60fb93b3f73e2cc99f46a3b9f844c2a79a80b9904fbf44e32.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00044-12,39.42,https://images.gradientcollects.com/avif/15d827862760e0ad43c565f5f4e8ee810004700f87b2d3654c9a78c8d86b5d1fab932bdc4dbdf4e8ba518c64a391510f1e1e58e2266c0c057fa413e92a4a5848.avif,https://images.gradientcollects.com/avif/d9a5e0bc493e28783d170df8606dfb4c58047d3b2d1180fd6ba8d8809f8a2646733f2a8b2e3140765e4554bc7cfa83de0f3772bd8517a3be406af0dd7edaa03d.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00050-12,13.15,https://images.gradientcollects.com/avif/7c436a797471966fb25f69de61bab9e5b86b49c031798ebe31af551d748ded31c871df49b5a6f38870f098dd3ac3390cd38692d0b2da39bad2bffc55ab5ca9e0.avif,https://images.gradientcollects.com/avif/9f343d6d5802561c782e25b1cec379c7462a6b11aa2e09dd8e310e403dfdc2fcad275678cd121cc99e3e52636737e4684bc92dc14dbafca59951c584ba2a46fd.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00045-12,50.84,https://images.gradientcollects.com/avif/3d6a3c29dc9553b8957b50e5f109825a69e6b1ca9053c38ea10722891d6642346fe6de02882916050bd4a7ef9d7cc67d0a9c9ab744f88b90b2df0e15cda0aa9a.avif,https://images.gradientcollects.com/avif/9e6c3aabfdccfc35aa03f2209e74662a3ea5e345fa1b626c844d6a3037e7da4763d8705a573b89a18089dc89dd9060faec94f2a0e99d15e67f4458bb2c7a6e1e.avif,60,60,#cba2ff|#7196ff|#b4f3ff,epic,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00060-12,22.93,https://images.gradientcollects.com/avif/d23eed0f25ecba606fdd2a6a4f2c044005b343c145f5955314e34f00e17698afe7eb5c3af5db1639e2e56adf8d8a67a1ab65c4f2cc876432ad84e06f47b7cee3.avif,https://images.gradientcollects.com/avif/7f5498f0c025fdde067df4d47bd0d5b87136ffdb74503f52cb71f78b2798d7591a9898e0bea6ff017af6fac1bc375031761dd53a0f329383d7212ca4078906e7.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00067-12,3.28,https://images.gradientcollects.com/avif/ac83cabc38c9b1217d4b9cb50384ab80f2ded393f00d4efa3a918c6fde30cb88aa3835e96d199bed59533a80ffb3e90215cf52505942611e20bfb8c8ec57dee2.avif,https://images.gradientcollects.com/avif/0ea4543d8f8d3b7673a0840ac4535598100dde76e9ab3e52f31714b6ecee86cbef42d3db9e03708c940e848c13e5f5bd4a3410fd2770c181e9b13bdb2a803dd4.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00046-12,22.81,https://images.gradientcollects.com/avif/f9885e917beeb19ee599f5ff56918111b14bfe9197867b40e4b0d2fc22b3e285d7acac5c2fc0b40d9efd5436b876ef0ae6fd1839fbaf6a311b213c215fd94e8e.avif,https://images.gradientcollects.com/avif/9e22342b19e650e73c9a92e62efc149689324fdd3115fbd8f83d0b49c2315d52373de8f5fd714615d884aff2713e94e9ee215d2276e0f57406e7706c0abc94f2.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00054-12,11.04,https://images.gradientcollects.com/avif/6d2de61ba19a994dd132a6fbacf3d2f9bd0d0c48dff90126f91935f7f607310e7de423d5c26e7763f3efa6d5a17fd3b4f3d7ca4afa6c84046791202627b5edd7.avif,https://images.gradientcollects.com/avif/0393de08827d7f6e00ef4f1bfbe13b81b6fc5ba614102f076a8f95f158b7667b8c96afd2bcfce2a6db85c6da3ac0df08037c9242881157f7a145842927363ec7.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00062-12,2.43,https://images.gradientcollects.com/avif/f0a63192c4b707aeab39476e0eb760e301d1d8dff3bd1d84cb9ddc98f67b6f51379831ec00a37dd63791b6d218d8a8a52141c085f8195dce22c4f772ba732695.avif,https://images.gradientcollects.com/avif/77dffc47ad5d4c6e168c8d0299f7046afd215052ffa20f72c9a97f9521a6f7bf52fa723db420703c70fdd526cadcbeeff510341b5b27f441b97182c6a429ca0b.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00068-12,1.29,https://images.gradientcollects.com/avif/65622bb6e1eda569e52b5998962d18fd3e0c855945cc3eb835f97a99a3c231385c8b55cdca03a0891f9aafd59edcfdb49612f1dfa855c38ce1a17dbc05b38ce0.avif,https://images.gradientcollects.com/avif/cc916a9e2ce20e9317f5715c41ed8e6a5aca53625167f9f127ac5d2315ff4d6d90aa805a2b5e655f385884990e2b9220a3b222d59cfa837e7eae75394ac50361.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00051-12,12.49,https://images.gradientcollects.com/avif/21e8e720ebb562dd51d46fafdf5a35827239b0f5751d941e22eacd9326360cba260078d682a45bed53eab65b9935e7248c82d34d1e37afc049fac8227963728d.avif,https://images.gradientcollects.com/avif/44d80997beaf2d83f72ebde8ab7412bfb984035e8d66c9a1407872e40f17cf4d0cb40c41e6fa249e918169f9c845bda9b110933be567d9dd28f43d07d8f26dee.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00059-12,13.67,https://images.gradientcollects.com/avif/ab84f71897dc998060b5b91e68ada445afa25bd57d8edc02414f7e4331749654aed5ec2caaea15d446ab05bdd123ba5c0eb5b1711bfbfe6854aa238b50513526.avif,https://images.gradientcollects.com/avif/8836d29ac6eb6997e4381526b5a36979562de898a1ab952ac6ca45d97256579db469ea7b725b6b41cb5c8f73986cc51f6c192dd4668df540afaff7be81de25f0.avif,40,40,#6dfad6|#4cb4ff|#99e7ff,rare,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00069-12,1.29,https://images.gradientcollects.com/avif/29552c36356fa8b01113f2e51fd0e2a5e8efcf1ed1ba04595bd909d813ba1dbfc948161419f385cc79d2ce5c075eea54b545a878eb24aeb7aca78409dc4c29d1.avif,https://images.gradientcollects.com/avif/451a1e7b70d738f8ccedc034e636fa09a07a5988226365f7ccef41c333f735cbd865164f2005b2725fd207d916c17c38835ad7be18624b4791867f10de3dcd5d.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00077-12,7.63,https://images.gradientcollects.com/avif/e000c70c717ba438b4a50ffca523e5874aaaabdea4099da395a944a7050bf74912318a0552bc8d0d5e5e01fb56b8f430b88e3ad50e67e7f5c3033e04427a72b4.avif,https://images.gradientcollects.com/avif/bd53cd346508434cbdf31cc8a9fbea735fff69f9c1e206d38db0de781757b074e940505d56af3c66fa26cf1c417b26b5e76d5f392dfdba86f152781c44e58b2c.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00063-12,1.17,https://images.gradientcollects.com/avif/d7d0a63c5fc691ff7f60a02b143550f02b5c389af211f8ce91361bf6575235c21f4f4dcb3eceeaf8904976310f3ffa6fc5d7bf137632db918da9bf3faefb8c5b.avif,https://images.gradientcollects.com/avif/7f325927ba65d39885d8e01de6b528bbe02201ff04383d90f1a14d167848c7ce7e94b75c95273492bc533113523737cff9f1afa6716d09431a023cc889b310de.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00073-12,0.92,https://images.gradientcollects.com/avif/318dfb2f9f825c245881a0def4c60580198eec842ca4c492adf3d83330cf18ab300ad8d4539604356ca586ca4885aaad6303dc05fd4bd604bf46ccf8ecf46d86.avif,https://images.gradientcollects.com/avif/6f0af9bec509e9ccae4847203b14bddb4e4178479da2fa56c88b463e736a193159c76b353ed1375d914b5ec7819b186bb8855b10262529b6e4053c4f5d12e138.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00065-12,5.9,https://images.gradientcollects.com/avif/6d9b65eb786957cdcbfb711a03776b442149ef194f687ed51192c29065cfc7bd38434f390e5dd45233229581b049b0f53722244e1c530afdce68d8ac4b148f06.avif,https://images.gradientcollects.com/avif/55bad5e663e41c20f6c1d266e4485bfdab49fea8580c902329546a8805cecbf7a8b355a984612541dbc242b76c20fd9e186ac3598352ca21b33aeac7dde3a879.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00293-12,0.24,https://images.gradientcollects.com/avif/62bd36b317f18065950ce56a5da2fdd236f0ef6da6996cac02110e28431cac7532fd0432cd29cbd5b8d9828f0ebed060b9836524d5a43a16fc4ed1407a022081.avif,https://images.gradientcollects.com/avif/31c3901968ba0b66e5167516d88483a03a04647bd829c450158644b87ab016d4158989634d2c07f8ea7f8cd667f025ac99ce4c7c34adef29a291eefe5a0db7c3.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00093-11,1.28,https://images.gradientcollects.com/avif/fdf733e466a765cdfe2c28154d56eef1465a64cb64283f73a82a7a197bd6d2694b889df0971252661b4f1e466179252be1638899ad9ae61e36b6409dcf816852.avif,https://images.gradientcollects.com/avif/b93a09878fd1344d9d57ce31366b4b17c6e8510cd557faf9c3ef2230a97b0bc293beb46ccd1867966957e92c48a1b6dfbe2a44990f3f45caf12d72673b171acc.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00092-11,2.27,https://images.gradientcollects.com/avif/1d290ce3052f2a3c4430b4fd0f6fd7c801a7c8dd2788fbcc01908abf6278e764a40a67b9f25e9fd6737ccf8d404a0462b3072e893bc091235a6d01881b311890.avif,https://images.gradientcollects.com/avif/1324194e9b4ca1e0fb4938c25cf6f849a1948ea1af5413c107e3631163133a180c4f8427cd1da5b54655c73372bfd6b96b78e0a30132c691714074f15ce06957.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00094-11,1.28,https://images.gradientcollects.com/avif/dcb92a1bdedacdca8c84df3c0594d8fe4d72ba1f8b20f75ee0e3835d9d5a1f6e59156136a196de5545c50b70d2a0c7d4937ab1db91ac01eb1e0080f66d8f2137.avif,https://images.gradientcollects.com/avif/133f381bd0cc5e1a8be41c245258b37251cb5d16d1c801928062d1ddcf6ade20f4e2459abee15462c06f8e4b174450649783a29aa8ac3660536ed28b303b8743.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00095-11,1.28,https://images.gradientcollects.com/avif/9b2e7da47f5713b43885710e40b584b0ded3fcb58e9e77fc8d76a055f1e550fd3e079e576f00f47298c88262094b6b4ca1c72c438c10ac7ff988ecd6fea87557.avif,https://images.gradientcollects.com/avif/43a19bd196a735d3b42d17949d09eb5fa6047fcdb074e36f9dd29b3629ca57443472deacd314b4468d644c86ccfc7ba851567db67f3919c600cb92a395a3cea1.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00096-11,1.15,https://images.gradientcollects.com/avif/6d82305f60345dcc842e54ad31b1be884ceb0b1330506b0aa04b381ecfd4b6c6790ae02e6fd36cb224645fe03aca33d1c503ed7855bb7c16042ed9d645dabbc5.avif,https://images.gradientcollects.com/avif/bc2eb06151a9f95a4d4eea9d73c85dc2f7f96ff2056b2680fd1666d54e0dd16b1858e0e9f2a2910445c3170c125b32d0c3cacdaa06b795e39518b090a2b04de0.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
S07441-09-00100-11,4.19,https://images.gradientcollects.com/avif/9dae968b235aa27e7785c8a4b2380d761d905523ae1244298cb957afab4a8a65db3a66ae8b0486454a2dc7d68736cd2feba96c4bb6fb8c7cc90cc6837b164215.avif,https://images.gradientcollects.com/avif/65be44514c76a37b62c0a512172652e28d02fa7236eeeb3bf2643d4e8f2a6cc345ac7cf6a2d121cc1733874b80b48a31d0281595e8e353f59e9f5ea2c7ac93be.avif,25,25,#c7d7ff|#8ed1ff|#e0f4ff,common,auto,price,1,85,70,50,60,65,1,60,55,40,50,1,11px,#ffffff
