card_id,url_front_preprocessed,url_back_preprocessed,price_radar.suggested
S07529-09-00092-01,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00092-01_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00092-01_back_preprocessed.png,
S07529-09-00096-01,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00096-01_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00096-01_back_preprocessed.png,1.32
S07529-09-00091-01,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00091-01_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00091-01_back_preprocessed.png,
S07529-09-00093-01,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00093-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00093-01_back_preprocessed.png,
S07529-09-00097-01,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00097-01_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00097-01_back_preprocessed.png,11.88
S07529-09-00098-01,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00098-01_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00098-01_back_preprocessed.png,
S07529-09-00099-01,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00099-01_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00099-01_back_preprocessed.png,
S07529-09-00100-01,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00100-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00100-01_back_preprocessed.png,
S07529-09-00102-01,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00102-01_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00102-01_back_preprocessed.png,
S07529-09-00101-01,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00101-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00101-01_back_preprocessed.png,
S07529-09-00103-01,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00103-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00103-01_back_preprocessed.png,
S07529-09-00104-01,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00104-01_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00104-01_back_preprocessed.png,48.47
S07529-09-00105-01,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00105-01_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00105-01_back_preprocessed.png,
S07529-09-00114-01,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00114-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00114-01_back_preprocessed.png,43.25
S07529-09-00116-01,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00116-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00116-01_back_preprocessed.png,39.12
S07529-09-00115-01,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00115-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00115-01_back_preprocessed.png,43.25
S07529-09-00117-01,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00117-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00117-01_back_preprocessed.png,39.12
S07529-09-00119-01,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00119-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00119-01_back_preprocessed.png,28.69
S07529-09-00118-01,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00118-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00118-01_back_preprocessed.png,21.52
S07529-09-00120-01,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00120-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00120-01_back_preprocessed.png,20.14
S07529-09-00121-01,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00121-01_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00121-01_back_preprocessed.png,49.59
S07529-09-00000-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00000-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00000-12_back_preprocessed.png,16.99
S07529-09-00003-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00003-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00003-12_back_preprocessed.png,16.99
S07529-09-00006-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00006-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00006-12_back_preprocessed.png,15.19
S07529-09-00007-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00007-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00007-12_back_preprocessed.png,15.19
S07529-09-00009-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00009-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00009-12_back_preprocessed.png,10.43
S07529-09-00010-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00010-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00010-12_back_preprocessed.png,11.6
S07529-09-00013-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00013-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00013-12_back_preprocessed.png,11.6
S07529-09-00012-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00012-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00012-12_back_preprocessed.png,11.6
S07529-09-00015-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00015-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00015-12_back_preprocessed.png,55.79
S07529-09-00016-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00016-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00016-12_back_preprocessed.png,55.79
S07529-09-00018-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00018-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00018-12_back_preprocessed.png,6.79
S07529-09-00019-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00019-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00019-12_back_preprocessed.png,31.79
S07529-09-00020-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00020-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00020-12_back_preprocessed.png,5.17
S07529-09-00021-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00021-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00021-12_back_preprocessed.png,3.19
S07529-09-00022-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00022-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00022-12_back_preprocessed.png,19.01
S07529-09-00023-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00023-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00023-12_back_preprocessed.png,19.01
S07529-09-00025-12,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00025-12_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00025-12_back_preprocessed.png,
S07529-09-00026-12,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00026-12_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00026-12_back_preprocessed.png,
S07529-09-00227-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00227-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00227-12_back_preprocessed.png,33.62
S07529-09-00029-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00029-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00029-12_back_preprocessed.png,6.94
S07529-09-00030-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00030-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00030-12_back_preprocessed.png,6.12
S07529-09-00228-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00228-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00228-12_back_preprocessed.png,33.62
S07529-09-00033-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00033-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00033-12_back_preprocessed.png,11.12
S07529-09-00034-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00034-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00034-12_back_preprocessed.png,6.21
S07529-09-00035-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00035-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00035-12_back_preprocessed.png,19.55
S07529-09-00036-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00036-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00036-12_back_preprocessed.png,8.79
S07529-09-00037-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00037-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00037-12_back_preprocessed.png,4.14
S07529-09-00040-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00040-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00040-12_back_preprocessed.png,7.21
S07529-09-00041-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00041-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00041-12_back_preprocessed.png,11.33
S07529-09-00042-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00042-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00042-12_back_preprocessed.png,11.33
S07529-09-00044-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00044-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00044-12_back_preprocessed.png,9.06
S07529-09-00045-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00045-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00045-12_back_preprocessed.png,9.06
S07529-09-00046-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00046-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00046-12_back_preprocessed.png,9.06
S07529-09-00048-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00048-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00048-12_back_preprocessed.png,11.37
S07529-09-00047-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00047-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00047-12_back_preprocessed.png,5.9
S07529-09-00050-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00050-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00050-12_back_preprocessed.png,2.09
S07529-09-00051-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00051-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00051-12_back_preprocessed.png,11.64
S07529-09-00052-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00052-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00052-12_back_preprocessed.png,11.64
S07529-09-00053-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00053-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00053-12_back_preprocessed.png,15.07
S07529-09-00055-12,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00055-12_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00055-12_back_preprocessed.png,
S07529-09-00058-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00058-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00058-12_back_preprocessed.png,7.25
S07529-09-00059-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00059-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00059-12_back_preprocessed.png,7.25
S07529-09-00061-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00061-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00061-12_back_preprocessed.png,4.07
S07529-09-00065-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00065-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00065-12_back_preprocessed.png,13.54
S07529-09-00067-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00067-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00067-12_back_preprocessed.png,22.28
S07529-09-00069-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00069-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00069-12_back_preprocessed.png,1.32
S07529-09-00070-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00070-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00070-12_back_preprocessed.png,18.76
S07529-09-00072-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00072-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00072-12_back_preprocessed.png,16.33
S07529-09-00076-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00076-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00076-12_back_preprocessed.png,7.5
S07529-09-00078-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00078-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00078-12_back_preprocessed.png,38.83
S07529-09-00079-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00079-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00079-12_back_preprocessed.png,38.83
S07529-09-00083-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00083-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00083-12_back_preprocessed.png,12.39
S07529-09-00093-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00093-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00093-12_back_preprocessed.png,11.3
S07529-09-00001-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00001-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00001-12_back_preprocessed.png,16.99
S07529-09-00004-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00004-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00004-12_back_preprocessed.png,15.19
S07529-09-00002-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00002-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00002-12_back_preprocessed.png,16.99
S07529-09-00005-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00005-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00005-12_back_preprocessed.png,15.19
S07529-09-00008-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00008-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00008-12_back_preprocessed.png,6.62
S07529-09-00011-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00011-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00011-12_back_preprocessed.png,11.6
S07529-09-00024-12,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00024-12_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00024-12_back_preprocessed.png,
S07529-09-00014-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00014-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00014-12_back_preprocessed.png,11.6
S07529-09-00062-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00062-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00062-12_back_preprocessed.png,4.07
S07529-09-00017-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00017-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00017-12_back_preprocessed.png,6.79
S07529-09-00028-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00028-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00028-12_back_preprocessed.png,26.6
S07529-09-00027-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00027-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00027-12_back_preprocessed.png,6.6
S07529-09-00038-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00038-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00038-12_back_preprocessed.png,7.21
S07529-09-00032-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00032-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00032-12_back_preprocessed.png,7.87
S07529-09-00039-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00039-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00039-12_back_preprocessed.png,7.21
S07529-09-00063-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00063-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00063-12_back_preprocessed.png,17.66
S07529-09-00031-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00031-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00031-12_back_preprocessed.png,22.2
S07529-09-00043-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00043-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00043-12_back_preprocessed.png,11.33
S07529-09-00049-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00049-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00049-12_back_preprocessed.png,11.37
S07529-09-00054-12,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00054-12_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00054-12_back_preprocessed.png,
S07529-09-00056-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00056-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00056-12_back_preprocessed.png,7.25
S07529-09-00057-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00057-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00057-12_back_preprocessed.png,7.25
S07529-09-00060-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00060-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00060-12_back_preprocessed.png,40.36
S07529-09-00064-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00064-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00064-12_back_preprocessed.png,17.66
S07529-09-00066-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00066-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00066-12_back_preprocessed.png,22.28
S07529-09-00068-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00068-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00068-12_back_preprocessed.png,8.06
S07529-09-00071-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00071-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00071-12_back_preprocessed.png,
S07529-09-00073-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00073-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00073-12_back_preprocessed.png,7.43
S07529-09-00074-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00074-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00074-12_back_preprocessed.png,7.43
S07529-09-00075-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00075-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00075-12_back_preprocessed.png,13.9
S07529-09-00077-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00077-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00077-12_back_preprocessed.png,8.19
S07529-09-00080-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00080-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00080-12_back_preprocessed.png,7.41
S07529-09-00081-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00081-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00081-12_back_preprocessed.png,30.04
S07529-09-00082-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00082-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00082-12_back_preprocessed.png,12.39
S07529-09-00085-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00085-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00085-12_back_preprocessed.png,11.04
S07529-09-00088-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00088-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00088-12_back_preprocessed.png,21
S07529-09-00094-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00094-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00094-12_back_preprocessed.png,19.82
S07529-09-00084-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00084-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00084-12_back_preprocessed.png,24.48
S07529-09-00086-12,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00086-12_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00086-12_back_preprocessed.png,67.37
S07529-09-00087-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00087-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00087-12_back_preprocessed.png,11.04
S07529-09-00090-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00090-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00090-12_back_preprocessed.png,18.15
S07529-09-00089-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00089-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00089-12_back_preprocessed.png,19.16
S07529-09-00091-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00091-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00091-12_back_preprocessed.png,13.51
S07529-09-00092-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00092-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00092-12_back_preprocessed.png,13.51
S07529-09-00095-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00095-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00095-12_back_preprocessed.png,5.85
S07529-09-00096-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00096-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00096-12_back_preprocessed.png,19.82
S07529-09-00097-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00097-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00097-12_back_preprocessed.png,5
S07529-09-00098-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00098-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00098-12_back_preprocessed.png,21.49
S07529-09-00099-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00099-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00099-12_back_preprocessed.png,12.07
S07529-09-00115-12,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00115-12_front_preprocessed.png,https://ocs-verifai-public-images.s3.amazonaws.com/images/S07529-09-00115-12_back_preprocessed.png,
S07529-09-00101-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00101-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00101-12_back_preprocessed.png,12.07
S07529-09-00100-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00100-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00100-12_back_preprocessed.png,12.07
S07529-09-00102-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00102-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00102-12_back_preprocessed.png,12.07
S07529-09-00104-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00104-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00104-12_back_preprocessed.png,25.61
S07529-09-00103-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00103-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00103-12_back_preprocessed.png,5.16
S07529-09-00106-12,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00106-12_front_preprocessed.png,https://ocs-production-public-images.s3.amazonaws.com/images/S07529-09-00106-12_back_preprocessed.png,7.06
